[SCAN]              	brown_joyce (SCAN:754a63dc9e71a71e47f0d9c00fe7cf67881a634f)	TARGET	(in-scope, target)
[DNS_NAME]          	asojuku.ac.jp	TARGET	(a-record, domain, in-scope, mx-record, ns-record, soa-record, target, txt-record)
[DNS_NAME]          	03.dnsv.jp	NS	(a-record, aaaa-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	01.dnsv.jp	NS	(a-record, aaaa-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	01.dnsv.jp	SOA	(a-record, aaaa-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	04.dnsv.jp	NS	(a-record, aaaa-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	02.dnsv.jp	NS	(a-record, affiliate, distance-1, subdomain)
[ORG_STUB]          	asojuku	speculate	(in-scope)
[DNS_NAME]          	asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	MX	(a-record, in-scope, subdomain)
[TECHNOLOGY]        	{"host": "asojuku.ac.jp", "technology": "cpe:/a:apache:http_server"}	internetdb	(in-scope)
[DNS_NAME]          	asojuku.ac.jp	speculate	(a-record, domain, in-scope, mx-record, ns-record, soa-record, txt-record)
[AZURE_TENANT]      	{"domains": ["asojuku.ac.jp", "asojuku.mail.onmicrosoft.com", "asojuku.onmicrosoft.com", "n200128793.direct-calling-teams001.jp", "n217000718.direct-calling-teams001.jp", "o365.asojuku.ac.jp", "st.asojuku.ac.jp"], "tenant-id": "338dcd15-0d69-4ed3-9988-27d8925e46d4", "tenant-names": ["asojuku"]}	azure_tenant	(in-scope)
[DNS_NAME]          	n217000718.direct-calling-teams001.jp	azure_tenant	(a-record, affiliate, azure-tenant, cloud-azure, distance-1, subdomain)
[DNS_NAME]          	n200128793.direct-calling-teams001.jp	azure_tenant	(a-record, affiliate, azure-tenant, cloud-azure, distance-1, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	otx	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	otx	(a-record, in-scope, subdomain)
[DNS_NAME]          	o365.asojuku.ac.jp	azure_tenant	(azure-tenant, in-scope, mx-record, subdomain, txt-record)
[DNS_NAME]          	st.asojuku.ac.jp	azure_tenant	(azure-tenant, in-scope, mx-record, subdomain, txt-record)
[DNS_NAME]          	apc.asojuku.ac.jp	otx	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-arc.asojuku.ac.jp	otx	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	otx	(a-record, in-scope, subdomain)
[DNS_NAME]          	tracking.asojuku.ac.jp	otx	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[DNS_NAME]          	o365-asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	emailtracking.email-messaging.com	CNAME	(a-record, affiliate, cloud-amazon, cname-record, distance-1, subdomain)
[DNS_NAME]          	st-asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[TECHNOLOGY]        	{"host": "recruit.asojuku.ac.jp", "technology": "cpe:/a:apache:http_server"}	internetdb	(in-scope)
[DNS_NAME]          	asojuku.ac.jp	internetdb	(a-record, domain, in-scope, mx-record, ns-record, soa-record, txt-record)
[DNS_NAME]          	tracking.asojuku.ac.jp	certspotter	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	abcc-gw.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aftc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	international.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	dneo.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-arc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	tracking.asojuku.ac.jp	subdomaincenter	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apkc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aadc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	dnsdumpster	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	dnsdumpster	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	crt	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuk[TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:jquery:jquery:1.11.1"}	internetdb	(in-scope)
[DNS_NAME]          	tracking.asojuku.ac.jp	crt	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[DNS_NAME]          	abcc-gw.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[FINDING]           	{"description": "Shodan reported possible vulnerabilities: CVE-2022-1292, CVE-2022-31813, CVE-2017-3737, CVE-2015-3184, CVE-2022-28330, CVE-2009-3767, CVE-2022-22719, CVE-2022-36760, CVE-2015-0228, CVE-2022-22721, CVE-2024-38476, CVE-2022-22720, CVE-2020-11023, CVE-2021-44790, CVE-2023-3817, CVE-2012-3526, CVE-2014-0118, CVE-2015-3183, CVE-2017-3738, CVE-2024-38477, CVE-2021-34798, CVE-2018-5407, CVE-2016-8612, CVE-2009-3766, CVE-2014-0231, CVE-2020-11985, CVE-2017-3167, CVE-2023-0464, CVE-2012-4360, CVE-2023-0286, CVE-2016-5387, CVE-2021-32792, CVE-2021-32786, CVE-2014-0226, CVE-2023-0466, CVE-2023-31122, CVE-2019-11358, CVE-2015-9251, CVE-2013-0941, CVE-2021-26690, CVE-2018-0734, CVE-2013-4365, CVE-2021-39275, CVE-2018-0737, CVE-2017-15715, CVE-2022-23943, CVE-2013-0942, CVE-2023-2650, CVE-2018-1302, CVE-2007-4723, CVE-2021-40438, CVE-2006-20001, CVE-2009-0796, CVE-2019-1559, CVE-2017-9788, CVE-2014-8109, CVE-2013-6438, CVE-2017-3736, CVE-2020-35452, CVE-2022-0778, CVE-2012-4001, CVE-2009-1390, CVE-2019-0220, CVE-2014-3581, CVE-2018-1303, CVE-2021-32791, CVE-2019-10092, CVE-2022-4304, CVE-2013-5704, CVE-2022-26377, CVE-2019-1552, CVE-2024-40898, CVE-2018-0732, CVE-2021-3712, CVE-2019-1547, CVE-2011-1176, CVE-2023-0215, CVE-2021-23841, CVE-2020-1971, CVE-2020-1927, CVE-2009-2299, CVE-2021-4160, CVE-2019-17567, CVE-2021-23840, CVE-2016-8743, CVE-2020-1934, CVE-2024-38474, CVE-2022-2068, CVE-2013-2765, CVE-2014-0098, CVE-2023-25690, CVE-2018-1312, CVE-2013-4352, CVE-2018-17199, CVE-2017-9798, CVE-2020-11022, CVE-2022-28614, CVE-2018-1283, CVE-2017-15710, CVE-2023-0465, CVE-2022-37436, CVE-2022-29404, CVE-2016-0736, CVE-2015-3185, CVE-2014-3523, CVE-2017-7679, CVE-2020-1968, CVE-2019-1563, CVE-2021-26691, CVE-2018-1301, CVE-2019-1551, CVE-2018-0739, CVE-2022-30556, CVE-2019-0217, CVE-2020-13938, CVE-2024-0727, CVE-2021-32785, CVE-2016-4975, CVE-2011-2688, CVE-2019-10098, CVE-2014-0117, CVE-2009-3765, CVE-2016-2161, CVE-2022-28615, CVE-2023-5678, CVE-2017-3735", "host": "abcc-gw.asojuku.ac.jp"}	internetdb	(in-scope)
[TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:openssl:openssl:1.0.2k"}	internetdb	(in-scope)
[TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:apache:http_server:2.4.6"}	internetdb	(in-scope)
[DNS_NAME]          	entry-arc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
